row ID,row m/z,row retention time,오미자 중국1,오미자 중국2,오미자 중국3,오미자 중국4,오미자 중국5,오미자 중국6,오미자 중국7,오미자 중국8,오미자 중국9,오미자 중국10,오미자 중국11,오미자 중국12,오미자 중국13,오미자 중국14,오미자 중국15,오미자 중국16,오미자 중국17,오미자 중국18,오미자 중국19,오미자 중국20,오미자 중국21,오미자 중국22,오미자 중국23,오미자 중국24,오미자 중국25,오미자 중국26,오미자 중국27,오미자 한국1,오미자 한국2,오미자 한국3,오미자 한국4,오미자 한국5,오미자 한국6,오미자 한국7,오미자 한국8,오미자 한국9,오미자 한국10,오미자 한국11,오미자 한국12,오미자 한국13,오미자 한국14,오미자 한국15,오미자 한국16,오미자 한국17,오미자 한국18,오미자 한국19,오미자 한국20,오미자 한국21,오미자 한국22,오미자 한국23,오미자 한국24,오미자 한국25,오미자 한국26,오미자 한국27,오미자 한국28,오미자 한국29,오미자 한국30
376,158.0565796,39.37482037,556919.461,0,0,0,0,0,0,0,0,0,0,0,465822.743,0,262182.994,0,0,0,0,0,0,0,0,0,184836.227,129987.006,0,520423.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562225.25,528687.099,428504.664,0,0,0,0
377,159.0983683,35.38614722,465941.964,0,0,0,0,0,0,0,0,0,0,113497.656,174550.959,320972.328,170061.659,0,0,248934.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,159.0583267,39.40473333,271774.016,0,0,0,0,0,0,0,0,0,0,0,194173.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260105.312,0,0,0,0,0,0,0,0,0,0,0,259217.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,160.0637222,39.46797667,1.02E+07,0,449657.83,444138.028,0,0,0,0,0,0,0,0,8745788.428,906593.002,5184893.974,713635.498,0,1656951.577,0,0,0,0,683338.675,0,0,0,0,0,0,0,0,0,0,1203373.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,161.1140137,35.7136,119857.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,161.0679027,39.88117222,315675.246,0,0,0,0,0,0,0,0,0,0,0,244275.991,0,0,0,0,0,275176.271,0,0,0,0,0,0,0,0,284078.439,135780.647,140025.456,245640.645,223402.854,0,0,238165.171,260351.772,259129.26,0,195037.534,261280.856,205678.384,286819.207,0,0,244056.384,0,336692.863,242145.966,326021.819,369846.451,348615.54,295758.611,229482.34,131278.183,210947.808,131863.005,317186.63
382,162.0619354,39.37415333,576921.253,0,0,0,0,0,0,0,0,0,0,0,472971.167,0,253711.706,0,0,0,0,0,0,0,0,0,178830.571,0,0,507167.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,163.057579,38.3927375,252959.657,0,0,0,0,0,0,0,0,0,0,0,221413.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182156.301,0,0,0,0,0,0,0,0,0,0,0,213903.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,163.0512915,39.33517255,182955.755,0,160389.711,141855.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244527.219,232646.354,357384.48,350555.709,391941.167,340499.064,350201.648,391642.364,0,0,313287.751,0,0,0,388427.232,0,358693.096,178042.059,0,0,0,0,0,0,0,246126.771,0,237954.877,0
385,163.0569964,39.39237982,447012.709,0,0,0,0,0,0,0,0,0,0,0,370817.919,0,203083.659,0,0,0,0,0,0,0,0,0,142681.941,0,225918.378,401993.111,0,0,0,0,0,0,0,0,370310.736,0,0,390380.136,314495.113,395181.631,0,0,0,0,439801.095,353553.512,437934.291,458713.587,441285.764,394812.304,336157.713,0,337620.232,0,407007.791
386,169.0440407,37.70939583,161975.765,0,0,0,0,0,0,0,0,0,0,0,0,232036.996,0,0,0,0,0,0,0,0,158222.526,0,180476.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,170.0499725,66.56404167,161021.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69101.685,0,0,0,70718.812,0,111208.628,0,89814.896,0,0,0,0,0,0,0,70745.074,0,0,62795.386,0,0,0,0,0,108176.97
388,171.0494232,66.55901667,88179.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,172.0772705,38.82384667,283267.187,0,0,0,0,0,0,0,0,0,0,0,246806.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242278.469,0,0,0,0,0,0,0,0,0,0,0,268698.035,0,0,0,0,0,0,0,0,0,314186.537,0,0,0,0,0,0,0
390,173.0664215,38.53664583,719431.223,0,0,0,0,0,0,0,0,0,0,0,623533.304,0,324808.091,0,0,0,0,0,0,0,0,0,276272.587,118777.007,0,0,0,0,0,0,362136.925,336261.898,0,0,0,0,0,0,0,0,380971.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,173.0640058,38.80926515,467632.911,0,0,0,0,0,0,0,0,0,0,0,394281.986,0,188252.988,0,0,0,0,0,0,0,0,0,156040.797,0,149586.44,390571.836,217175.82,0,351404.443,339223.651,0,0,336611.938,396303.249,345222.362,0,0,427633.371,288992.226,0,0,0,0,159172.495,427232.921,337893.968,441991.33,516121.752,486240.716,0,311766.102,0,0,209707.979,0
392,175.0405971,38.56993571,277658.609,0,0,0,0,0,0,0,0,0,0,0,240448.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206439.747,0,0,0,0,191289.604,159448.027,0,0,0,0,0,234784.45,0,0,177220.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,175.0447388,38.82384667,217467.739,0,0,0,0,0,0,0,0,0,0,0,181808.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185359.773,0,0,0,0,0,0,0,0,0,0,0,196808.116,0,0,0,0,0,0,0,0,0,239152.585,0,0,0,0,0,0,0
394,177.0673082,39.38796481,309553.4,0,0,0,0,0,0,0,0,0,0,0,274852.176,0,0,0,0,0,0,0,0,0,0,0,0,0,148817.581,294562.024,173253.5,165675.59,0,0,0,0,0,0,271323.641,0,0,295597.736,0,0,0,0,0,0,329639.111,256107.594,307180.76,0,334327.732,296037.944,252171.681,173783.3,227909.346,169971.662,298515.144
395,179.0322233,66.56328095,143433.012,0,0,0,0,0,0,0,0,0,0,0,241970.123,117615.116,167325.289,0,0,135248.907,0,0,0,0,212289.129,0,124980.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,183.0646667,37.71285556,137502.663,0,0,0,0,0,0,0,0,0,0,0,0,202624.14,0,0,0,0,0,0,0,0,0,0,158711.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,189.0653952,39.87689267,381097.573,0,0,0,0,0,0,0,0,0,0,0,292423.655,0,147928.744,0,0,0,302311.815,0,0,0,0,0,0,0,154502.701,343222.358,181967.198,170886.736,292757.196,272351.493,314980.675,0,277630.963,302375.043,0,0,224716.414,312364.564,246289.304,336322.443,0,0,284910.02,0,386604.902,299582.236,0,0,0,0,269172.076,168737.475,265879.798,174720.884,358912.774
398,189.0638084,66.56299028,284394.968,0,0,0,0,0,0,0,103617.924,0,0,84191.194,113051.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204375.992,129554.465,153700.008,91096.395,0,0,0,75289.148,77784.122,0,0,0,117522.274,0,0,0,0,0,126522.411,0
399,190.0738711,38.44088452,384508.201,0,0,0,0,0,0,0,0,0,0,0,336895.241,0,181597.404,0,0,0,0,0,0,0,0,0,158983.563,0,143499.084,272131.115,0,0,0,0,0,189209.739,0,0,268928.65,0,243328.606,316900.106,221142.466,305139.394,221151.962,0,286690.337,0,0,0,0,0,0,0,0,0,0,0,0
400,190.0777791,39.24886481,263490.819,0,179553.055,177137.004,0,0,0,0,0,0,0,0,241887.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435416.903,382015.488,0,0,0,0,358033.304,0,0,0,442841.519,0,0,0,0,0,0,0,0,0,0,0,0,277176.372,0
401,190.0739057,39.37973065,503658.245,0,0,0,0,0,140046.797,0,158710.676,0,0,0,421040.351,0,239190.85,0,0,0,0,0,0,0,0,0,168523.323,0,260844.657,472280.358,280622.257,263244.602,401899.087,389837.221,0,0,389288.928,434566.5,433025.079,131622.536,0,438240.903,361944.448,441634.879,0,0,401728.04,205781.195,506769.878,396853.92,487023.307,507818.955,500345.346,474258.931,381374.496,274457.171,376914.576,0,474908.43
402,191.0765008,37.69088889,1021302.315,0,0,0,0,0,0,0,0,0,0,387509.147,709649.49,1424267.8,302240.055,234189.231,0,420648.798,0,0,0,0,992976.241,0,1168051.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,191.08181,39.02158667,828452.882,0,349160.162,322609.402,0,0,133043.999,0,0,0,0,0,923920.709,0,331999.81,0,0,0,0,0,0,0,0,0,255980.641,0,253954.86,0,0,0,0,0,0,718939.214,0,0,0,0,0,0,0,0,821789.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,191.0698624,39.75151667,153958.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133178.735,0,0,0,0,0,0,0,0,0,0,0,0,0,143162.612,0,0,0,0,0,0,0,0,0,133256.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,191.0888943,42.69328889,151347.631,0,0,0,0,0,0,0,0,0,0,0,421909.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266458.151,0,0,0,0,0,0,0,0,679477.611,0,0,0,369732.357,294646.519,0,0,0,0,0,0,0,0,0,1399811.919,0,167838.492,0,0,1165220.833
406,191.0749839,66.56313214,553268.879,0,0,0,0,0,136068.209,0,179781.732,0,0,137294.354,190238.819,0,128208.505,0,0,0,0,0,0,0,0,0,97675.149,0,0,107878.668,0,0,0,0,0,0,0,0,100064.09,0,229634.897,0,176742.497,0,0,0,153772.035,0,0,269798.344,0,231638.665,0,0,0,0,0,0,0
407,192.0816833,37.70149,181760.973,0,0,0,0,0,0,0,0,0,0,0,122727.373,263068.53,0,0,0,0,0,0,0,0,175686.07,0,205002.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,192.0705109,66.55901667,98883.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,193.0574799,37.70939583,181062.909,0,0,0,0,0,0,0,0,0,0,0,0,266329.946,0,0,0,0,0,0,0,0,175517.358,0,214249.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,201.0748771,38.56724286,440262.88,0,0,0,0,0,0,0,0,0,0,0,367983.273,0,196314.228,0,0,0,0,0,0,0,0,0,172830.187,0,0,0,0,0,0,0,235353.325,210854.347,0,0,0,0,0,0,0,0,243264.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,201.0836707,39.24700741,292351.747,0,207605.69,224517.298,0,0,0,0,0,0,0,0,254417.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376736.742,390552.198,0,0,0,0,310120.72,0,0,0,350844.615,0,0,0,0,0,0,0,0,0,0,0,0,265070.188,0
412,201.0832163,39.91420417,223874.149,0,0,0,0,0,0,0,0,0,0,0,165112.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156655.662,0,0,0,0,0,0,0,0,0,0,0,0,0,137547.863,0,0,0,0,153957.063,169489.436,130405.789,182258.811,158713.069,170290.323,152051.316,0,0,0,155712.158
413,202.1369324,35.39237778,178693.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219653.141,0,163677.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,202.0833757,38.47715185,370002.345,0,0,0,0,0,0,0,0,0,0,0,322301.234,0,175201.46,0,0,0,0,0,0,0,0,0,155254.947,0,139394.692,264609.579,0,0,0,0,0,270454.387,0,0,0,0,0,309241.282,0,0,312970.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,202.0851898,38.82371944,375510.555,0,0,0,0,0,0,0,0,0,0,0,323633.33,0,153432.844,0,0,0,0,0,0,0,0,0,0,0,0,313846.157,0,0,0,0,0,0,0,0,0,0,0,353834.947,0,0,0,0,0,0,0,0,0,415033.857,0,0,0,0,0,0,0
416,203.073001,38.39074231,220081.802,0,0,0,0,0,0,0,0,0,0,0,197032.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163960.686,0,0,155814.756,184844.285,0,0,0,188019.482,0,183688.762,0,0,0,0,172064.34,0,199706.867,209004.01,202555.099,182315.698,0,0,0,0,195659.794
417,203.0776202,38.8284125,189455.875,0,0,0,0,0,0,0,0,0,0,0,166698.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136623.557,0,163399.823,0,0,0,0,0,0,166988.868,0,168868.715,0,0,0,0,166253.246,0,188996.822,195509.619,189118.031,148134.38,0,0,0,0,185558.886
418,203.0743054,39.4025369,298528.365,0,0,0,0,0,0,0,0,0,0,0,242535.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248059.4,0,0,0,0,0,0,0,0,228427.401,0,0,244552.712,0,243216.704,0,0,221741.297,0,273709.727,222985.89,267593.591,0,276094.212,271337.748,217889.409,0,0,0,250139.928
419,203.0667038,66.57319167,115597.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70915.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,204.0682814,37.69088889,861882.987,0,0,0,0,0,0,0,0,0,0,342466.771,609609.81,1214360.256,274090.63,209330.719,0,368445.942,0,0,0,0,840246.225,0,989310.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,204.0755798,39.02326,911572.338,0,701349.705,692039.409,0,0,188920.34,0,0,0,0,0,1399723.931,0,343193.697,0,0,0,0,0,0,0,0,0,266118.895,0,273142.44,0,0,0,0,0,0,1390603.101,0,0,0,0,0,0,0,0,1520250.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,204.0741204,39.36821444,1839854.937,318286.299,0,146269.59,263554.58,280430.854,699941.09,252908.283,604420.657,0,0,462623.666,1506486.084,196609.581,989602.151,172625.219,365498.222,325609.908,0,356752.668,246659.5,0,154279.74,0,652570.097,472883.203,914054.912,1613251.825,1033973.255,0,1405878.464,1364233.5,1526574.585,0,1367148.746,1483046.257,1496162.985,538287.314,1218261.533,1515520.532,1306315.597,1524910.906,339609.524,0,0,825380.424,1734359.096,0,1641108.36,1798910.439,0,1656523.104,1415827.49,974817.711,1274638.478,996597.572,1605511.52
423,204.073757,39.87987531,447880.963,0,0,0,0,0,144309.206,0,0,0,0,0,359943.957,0,221577.179,0,0,0,337676.991,0,0,0,0,0,0,0,194426.252,399549.721,227623.292,0,329789.323,315690.708,364404.153,0,304817.243,322814.323,374169.886,0,256445.804,333315.5,319646.748,364959.498,0,0,0,174730.91,416193.09,0,383664.33,458776.433,0,407116.316,335479.714,190077.291,282800.742,0,381401.77
424,204.071476,44.635675,185002.265,0,0,0,0,0,0,0,0,0,0,0,190858.388,0,0,0,0,0,0,0,0,0,0,0,0,0,136912.709,0,0,0,172870.796,0,0,0,0,163657.401,176152.096,0,0,0,0,166366.5,0,0,0,0,130097.95,0,228241.51,165815.36,0,158459.463,0,0,0,0,257240.859
425,204.0667372,66.56257821,335104.551,0,0,0,0,0,103107.937,0,120885.572,0,0,96945.466,124069.643,0,77809.01,0,0,0,0,0,0,0,0,0,0,0,0,82193.844,0,0,0,0,0,0,148952.043,0,0,0,147242.329,0,117222.193,0,0,0,0,0,0,0,136634.969,160837.265,0,0,0,0,0,158168.801,0
426,205.0700812,14.54555595,273956.411,0,0,485332.112,0,0,133519.561,0,242136.201,0,0,136087.905,167387.224,306100.555,83991.22,294706.475,0,493848.783,0,0,0,0,402594.607,0,677665.726,0,88788.395,566693.104,0,0,0,1183331.197,742680.095,0,639603.311,204580.04,0,0,0,112800.185,0,0,0,0,0,0,173222.528,656499.99,102874.337,158105.713,205427.713,97115.657,0,0,146778.68,381527.031,224873.603
427,205.069589,37.698425,313109.396,0,0,0,0,0,0,0,0,0,0,0,207832.06,432199.682,0,0,0,123050.32,0,0,0,0,296957.461,0,363651.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,205.0701378,66.56693667,320819.58,0,0,0,0,0,75351.266,0,113030.076,0,0,75549.947,0,0,76596.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237686.944,0,175098.624,112823.073,0,0,0,0,84968.538,0,175243.328,0,0,0,0,0,0,0,0,0
429,206.0764755,38.46686,418933.793,0,0,0,0,0,0,0,0,0,0,0,365456.073,0,200116.1,0,0,0,0,0,0,0,0,0,174967.195,0,166939.203,316486.881,0,0,0,0,0,251723.226,0,0,291234.602,0,0,350522.553,0,0,330794.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,206.0830795,39.199595,378967.276,0,1416091.784,1254845.985,0,0,0,0,0,0,0,0,377139.511,0,145629.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3383063.501,3002194.893,0,0,0,0,2757213.332,0,0,0,3534560.004,0,0,0,0,0,0,0,0,0,0,0,0,2053882.779,0
431,206.0823346,39.41014024,3935353.681,0,183175.975,180914.351,328471.108,0,963487.954,0,1113501.841,0,0,777310.082,3219213.692,313168.909,1816279.991,250739.731,570203.47,575017.388,0,0,0,0,0,0,1264383.664,0,1914909.831,3549953.329,2113519.783,2018073.103,3144908.384,3041119.579,0,488012.687,3054447.21,3334627.314,3344725.081,1065588.473,0,3466163.307,2787079.605,3541537.321,621456.077,0,3194000.237,1542972.92,3993946.137,3092274.508,3819713.497,4123588.728,4005501.801,3661936.624,3070250.778,2102650.439,2899863.63,0,3668498.633
432,206.0780086,39.88154095,724054.379,0,0,0,0,0,117810.032,0,164532.638,0,0,0,556157.997,0,268167.695,0,0,0,561803.231,0,0,0,0,0,182318.517,0,284398.156,655550.482,332559.308,304455.568,560570.195,508228.853,593155.747,0,513599.587,569322.491,574190.323,146037.944,424741.716,591201.928,465015.166,645468.21,0,0,532664.788,229394.501,755959.602,544297.5,715664.074,815341.457,755592.97,652803.114,517807.034,299518.515,485566.902,322975.947,680039.37
433,206.069046,66.55901667,90739.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,207.0583607,38.46143788,363139.481,0,0,0,0,0,0,0,0,0,0,0,313040.938,0,172969.076,0,0,0,0,0,0,0,0,0,144244.932,0,136822.396,258509.755,0,0,0,0,0,156570.923,0,0,255658.066,0,0,300882.81,0,0,174983.252,0,0,0,0,0,0,359551.768,0,0,0,0,0,0,0
435,207.0742476,39.24515,217443.963,0,680068.641,606219.801,0,0,0,0,0,0,0,0,194427.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617237.325,1427782.742,0,0,0,0,1302105.38,0,0,0,1688823.085,0,0,0,0,0,0,0,0,0,0,0,0,964253.576,0
436,207.0733064,39.34580853,1872026.451,230634.804,0,0,146705.757,193240.672,462230.386,184805.085,528287.645,0,0,378373.194,1525175.598,154317.949,870503.232,0,276573.686,0,0,312029.06,175545.101,318774.747,0,256734.143,606056.393,438811.427,916018.992,1711147.985,1015188.679,968391.215,1473393.131,1429393.955,0,0,1439142.878,1593232.994,1605089.97,510243.186,0,1626440.262,1335065.654,1692360.834,0,0,1537261.045,721629.881,1922214.161,1481544.316,1825700.706,1963203.217,1917403,1739711.69,1468925.451,991802.456,1391116.118,0,1755871.053
437,207.0711269,39.88132798,347336.997,0,0,0,0,0,0,0,0,0,0,0,259738.159,0,0,0,0,0,272553.575,0,0,0,0,0,0,0,127259.494,314388.622,159144.702,148581.584,269392.116,246871.221,291534.955,0,252785.755,278741.467,272595.356,0,205206.63,273518.632,221858.248,311688.587,0,0,254970.488,0,364346.582,259408.686,340557.939,0,363425.148,312255.243,242083.652,146739.851,217619.272,142643.557,329853.438
438,208.0772761,39.39277879,260798.048,0,0,0,0,0,0,0,0,0,0,0,211349.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240835.424,0,0,0,0,222261.833,0,0,222246.969,225157.577,0,0,239911.096,0,243451.392,0,0,215679.721,0,0,0,0,0,0,247382.176,0,0,0,0,249861.04
439,210.0673131,66.56328095,248731.964,0,0,0,0,0,0,0,0,0,0,0,398477.835,186614.064,253566.353,0,0,201054.163,0,0,0,0,355690.632,0,218161.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,215.0685822,37.70483333,245321.932,0,0,0,0,0,0,0,0,0,0,0,160121.469,338956.106,0,0,0,0,0,0,0,0,225068.198,0,283036.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,215.0702667,66.55901667,89824.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,216.0798836,39.39208958,511352.557,0,0,0,0,0,0,0,0,0,0,0,426994.791,0,253896.617,0,0,0,0,0,0,0,0,0,165231.613,0,0,477875.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524215.894,0,0,0,0,476635.531,0,0,0,0,485117.638
443,217.0765625,37.70079333,308042.124,0,0,0,0,0,0,0,0,0,0,0,0,414002.65,0,0,0,122549.64,0,0,0,0,283193.581,0,348446.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,218.0847554,39.86830588,270434.085,0,0,0,0,0,0,0,0,0,0,0,215512.047,0,0,0,0,0,234171.407,0,0,0,0,0,0,0,0,250896.854,0,0,0,200994.925,226843.835,0,195755.276,213381.372,0,0,171296.622,219326.232,182080.816,248489.555,0,0,201022.736,0,0,204311.27,0,0,286554.852,0,0,0,177654.272,121970.429,0
445,218.0756525,66.56359405,783758.759,0,0,0,0,0,190314.025,0,261824.576,0,0,193202.858,251646.011,0,169880.473,0,0,74415.996,0,0,0,0,0,0,163288.936,0,88416.945,141651.684,0,0,0,0,0,0,0,0,0,0,311249.617,0,238516.169,0,0,0,223327.673,0,0,372421.576,0,0,0,0,0,0,0,0,0
446,219.0781944,66.562375,333465.404,0,0,0,0,0,78987.458,0,116392.132,0,0,78532.179,124129.723,0,74132.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146582.497,0,103795.275,0,0,0,84512.748,0,0,0,0,0,144185.809,0,0,0,0,0,0
447,221.0649048,37.70483333,189379.436,0,0,0,0,0,0,0,0,0,0,0,124507.797,261423.506,0,0,0,0,0,0,0,0,172306.486,0,209687.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,221.0698811,38.46494242,282964.297,0,0,0,0,0,0,0,0,0,0,0,249833.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209504.931,0,0,0,0,0,170991.227,0,0,207344.938,0,186729.134,239277.186,169304.563,231021.826,190322.772,0,199708.035,0,0,0,0,0,0,0,0,0,0,0,0
449,221.0717468,38.82719,232163.875,0,0,0,0,0,0,0,0,0,0,0,217813.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203209.293,0,0,0,0,0,0,0,0,0,0,0,219254.275,0,0,0,0,0,0,0,0,0,261081.681,0,0,0,0,0,0,0
450,221.0732117,39.39434524,394206.741,0,0,0,0,0,0,0,0,0,0,0,321477.584,0,180301.915,0,0,0,0,0,0,0,0,0,0,0,199944.25,370036.118,0,0,0,0,0,0,0,0,0,0,0,336397.104,0,339445.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,221.0683289,66.57573333,110943.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,229.0999247,36.11048919,151766.318,0,0,0,0,0,531454.375,0,0,0,0,0,0,449021.016,0,133933.175,509380.348,311037.771,0,0,0,449089.321,247645.251,0,270588.085,904210.192,884943.858,960876.488,1131943.405,1033743.497,1205247.287,0,0,1228833.092,1067214.583,1176587.454,1141169.928,1001967.632,1158162.476,1126085.792,1050599.464,1254024.373,1282754.853,0,1131162.31,0,1062287.527,1102705.615,1114318.279,1234651.598,1248608.948,1147069.62,1143568.768,1010868.392,1112510.335,1051363.936,1242450.351
453,229.0961156,39.88348046,359645.413,0,0,0,0,0,0,0,0,0,0,0,273086.199,0,129302.92,0,0,0,295621.567,0,0,0,0,0,0,0,134253.518,329554.854,165507.374,149281.097,281604.604,260193.717,308494.211,0,256775.668,285533.132,287522.42,0,218682.406,302630.796,232440.896,328783.259,0,0,271250.32,0,384534.086,269351.254,363002.491,0,381074.076,331050.107,254318.572,156185.435,250558.359,148754.677,350752.038
454,229.098512,66.56408333,202971.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85709.668,0,134165.292,78337.309,112002.016,0,65945.34,0,0,0,0,0,86518.802,0,72494.492,90117.817,0,91699.97,0,0,78457.756,132275.466
455,230.0992889,38.40675,185052.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,230.1031664,39.37487963,583584.661,0,0,0,0,0,0,0,0,0,0,0,485794.671,0,282962.817,0,0,0,0,0,0,0,0,0,184706.419,130938.55,0,529514.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464915.014,0,0,0,541068.147,463474.463,0,0,0,0
